"","CODE_MOSAD","KITA","MAKBILA","Lang","English","Math","Tech","dummy_yes_no_website","dummy_dont_know_website","dummy_yes_no_download","dummy_dont_know_download","dummy_yes_no_upload","dummy_dont_know_upload","dummy_yes_no_forum","dummy_dont_know_forum","Love_z","Good_z","Respect_z","Noise_z","Rude_z","Teachers_z","feel_index","behave_index","CODE_MIN","ERETS_LEDA","SHNOT_LIMUD_AV","SHNOT_LIMUD_EM","MISPAR_ACHIM_TSAD_AV_EM","SHNAT_LIMUD","CODE_MACHOZ_GEOGRAFI","CODE_YISHUV","SHLAV_CHINUCH_YESODI","CODE_SUG_CHINUCH","CODE_SUG_MOSAD","CODE_SUG_PIKUACH","CODE_MIGZAR","CODE_SFAT_LIMUDIM","SHNAT_YISUD","CODE_DATI","YESODI","MOSDOT","SES_index","SHNAT_LIMUDIM.y","treat","after","did","TALMIDIM"
"2606","D0188519228N3055540635C",5,2,0.818181818181818,0.909090909090909,1,0.636363636363636,1,0,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.0225590815187418,-0.0535915126472147,-0.403699810150786,0.729732753394834,0.57926089471665,0.580196954378257,-0.0155162155642364,0.371372698084739,0.483870967741935,0.935483870967742,14.0645161290323,14.7741935483871,1.74193548387097,"2015",6,"D0549469795N5751119502C",1,1,1,1,"0",1,70,NA,1,1,3.21171770972037,2014,1,1,1,31
"2607","D0188519228N3055540635C",5,3,0.615384615384615,0.230769230769231,0.769230769230769,0.461538461538462,1,0,0.692307692307692,0,0.333333333333333,0,0.538461538461538,0,0.0114591820394034,0.170772800486264,0.310700084050212,-0.250277629659855,-0.0600575064267758,-0.28062378646467,0.0911159912628337,-0.0700647096252722,0.5,1,14.25,15.1071428571429,1.85714285714286,"2015",6,"D0549469795N5751119502C",1,1,1,1,"0",1,70,NA,1,1,3.21171770972037,2014,1,1,1,28
"2608","D0188519228N3055540635C",5,4,0.666666666666667,0.6,0.8,0.666666666666667,0.928571428571429,0,0.733333333333333,0,0.4,0,0.533333333333333,0,-0.226078666818438,-0.130411902470091,-0.279799410589359,0.547993137260596,0.597907681416666,0.545095526110876,-0.178245284644264,0.352799233549695,0.517241379310345,1,13.4827586206897,13.3448275862069,1.75862068965517,"2015",6,"D0549469795N5751119502C",1,1,1,1,"0",1,70,NA,1,1,3.21171770972037,2014,1,1,1,29
"2609","D0188519228N3082657846C",5,1,0.866666666666667,0.933333333333333,0.8,0.733333333333333,0.733333333333333,0.266666666666667,0.545454545454545,0,0.363636363636364,0,0.363636363636364,0,-0.00334068393304777,-0.492890334449142,0.606411881052814,0.71736390474686,-0.686855922214476,0.697201715269529,-0.248115509191095,0.333530394713682,0.558823529411765,1,7.55882352941176,0,3.88235294117647,"2015",6,"D0549469795N3850740414C",1,1,1,1,"1",2,44,0,1,1,7.66013071895425,2014,1,1,1,34
"2610","D0188519228N3082657846C",5,2,0.714285714285714,0.5,0.857142857142857,0.642857142857143,0.333333333333333,0.555555555555556,0.285714285714286,0,0.142857142857143,0,0.142857142857143,0,0.0392089307377494,-0.146263728941478,0.200321548710699,0.235971369404398,-0.68146907272336,0.302852335969317,-0.0535273991018641,0.0144190453402635,0.5,1,5.09375,0,4.84375,"2015",6,"D0549469795N3850740414C",1,1,1,1,"1",2,44,0,1,1,7.66013071895425,2014,1,1,1,32
"2611","D0188519228N3082657846C",5,3,0.769230769230769,0.846153846153846,0.846153846153846,0.692307692307692,1,0,0.916666666666667,0,0.5,0,0.0833333333333333,0,0.387148087493934,0.0488356737832865,1.01443729326314,0.490601679533995,0.131738013916252,0.0536755303675348,0.21799188063861,0.422613129270229,0.366666666666667,1,5.9,0,3.66666666666667,"2015",6,"D0549469795N3850740414C",1,1,1,1,"1",2,44,0,1,1,7.66013071895425,2014,1,1,1,30
"2612","D0188519228N3082657846C",5,4,0.5,0.5,0.357142857142857,0.428571428571429,0.307692307692308,0.538461538461538,0,0,0.444444444444444,0,0.555555555555556,0,0.316706417721209,0.202476453429038,0.559693524234695,0.471385789670178,0.0178594237125791,0.0996416864319629,0.259591435575124,0.287145106012354,0.6,1,5.6,0,3.53333333333333,"2015",6,"D0549469795N3850740414C",1,1,1,1,"1",2,44,0,1,1,7.66013071895425,2014,1,1,1,30
"2613","D0188519228N3237960639C",5,1,0.916666666666667,0.75,0.666666666666667,0.75,0.916666666666667,0,0.5,0,0.272727272727273,0,0.454545454545455,0,-0.567955570782061,-0.0194491171703809,0.45763188318588,-0.198095813185222,-0.0953798480899501,-0.519647797999697,-0.293702343976221,-0.0888728940222471,0.555555555555556,0.962962962962963,11.037037037037,13.6296296296296,1.25925925925926,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,28,NA,1,1,6.97798165137615,2014,1,1,1,27
"2614","D0188519228N3237960639C",5,2,0.7,0.7,0.6,0.5,1,0,0.4,0,0.4,0,0.6,0,0.216807322407164,0.149637031857748,0.584282133086336,0.388116933593635,0.442073821137956,0.0453180474467296,0.183222177132456,0.364947733816164,0.44,1,12.24,15,1.08,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,28,NA,1,1,6.97798165137615,2014,1,1,1,25
"2615","D0188519228N3237960639C",5,3,0.818181818181818,0.727272727272727,0.636363636363636,0.818181818181818,1,0,0.4,0,0.333333333333333,0,0.3,0,-0.457763841405356,-0.0934243073701873,-0.33717392772519,0.610167216464415,0.813967188179902,0.158492295332632,-0.275594074387772,0.311363193062939,0.535714285714286,1,11.5714285714286,13.8214285714286,1.92857142857143,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,28,NA,1,1,6.97798165137615,2014,1,1,1,28
"2616","D0188519228N3316499857C",5,1,0.75,0,0.916666666666667,0.583333333333333,0.916666666666667,0.0833333333333333,0.833333333333333,0,0.583333333333333,0,0.454545454545455,0,-0.545449567699816,-0.29494292894897,-0.724131877982063,0.851359765099916,0.944802213301457,0.670976510242175,-0.420196248324393,0.435751652665371,0.606060606060606,0.96969696969697,13.0606060606061,13,1.48484848484848,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,36,NA,1,1,6.10454545454545,2014,1,1,1,33
"2617","D0188519228N3316499857C",5,2,0.357142857142857,0,0.857142857142857,0,1,0,0.857142857142857,0,1,0,0.357142857142857,0,-0.573971000177315,-0.191262462150576,-0.46509623822728,0.685377796146453,0.836406098402362,0.402802639478587,-0.382616731163946,0.36487257395003,0.5,0.972222222222222,13,13.8333333333333,1.44444444444444,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,36,NA,1,1,6.10454545454545,2014,1,1,1,36
"2618","D0188519228N3526509580C",5,1,0.8,0.5,0.6,0.5,0.7,0.2,0.857142857142857,0,0.5,0,0.125,0,0.609620431759306,0.202476453429038,1.04389997546703,-0.672173167114335,-0.44444769511426,-0.0633292305237369,0.406048442594172,-0.0340125293213266,0.727272727272727,1,9,7.72727272727273,4.31818181818182,"2015",6,"D0549469795N5647638300C",1,1,1,1,"1",2,20,NA,1,1,8.6722972972973,2014,1,1,1,23
"2619","D0188519228N3552164845C",5,1,0.294117647058824,0.235294117647059,0.411764705882353,0.235294117647059,1,0,0.625,0,0.5625,0,0.5,0,-0.104585221608225,-0.100149324661079,-0.35507150437184,0.445311703423988,0.454666456311993,0.466737792301873,-0.102367273134652,0.252911111916503,0.545454545454545,1,12.4545454545455,13.1212121212121,1.3030303030303,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,70,NA,1,1,5.3109243697479,NA,0,1,0,33
"2620","D0188519228N3552164845C",5,2,0,0,0,0.0588235294117647,0.941176470588235,0,0.764705882352941,0,0.705882352941177,0,0.470588235294118,0,-0.0339494976487991,-0.0194491171703809,-0.0766062677224978,0.267295456149241,-0.157835614836947,0.249830570685255,-0.02669930740959,0.0706710360687628,0.617647058823529,1,11.7058823529412,13.9411764705882,1.5,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,70,NA,1,1,5.3109243697479,NA,0,1,0,34
"2621","D0188519228N3603253138C",5,1,0,0,0,0,1,0,1,0,1,0,1,0,0.715875879766648,0.492686814982125,1.27567307547096,-1.57190383251574,-1.32271134868504,-1.52588874166463,0.604281347374386,-0.786207711848613,0.392857142857143,1,16.9642857142857,15,4.46428571428571,"2015",6,"D0549469795N4183941892C",1,1,1,1,"1",2,49,NA,1,1,9.19858156028369,2014,1,1,1,30
"2622","D0188519228N3603253138C",5,2,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,1,0,1,0,1,0,0.923076923076923,0,0.954950637783167,0.868253165227296,1.35031187038749,-1.47407748411813,-1.46256224893517,-1.55396988427854,0.911601901505231,-0.785074436736086,0.586206896551724,1,18.5862068965517,14.4827586206897,3.82758620689655,"2015",6,"D0549469795N4183941892C",1,1,1,1,"1",2,49,NA,1,1,9.19858156028369,2014,1,1,1,29
"2623","D0188519228N3603253138C",5,3,0,0,0,0,1,0,1,0,1,0,1,0,0.954950637783167,0.868253165227296,1.27567307547096,-1.72136075367877,-1.35482525911285,-1.55622330930311,0.911601901505231,-0.83918406165594,0.535714285714286,1,18,18.6785714285714,4.21428571428571,"2015",6,"D0549469795N4183941892C",1,1,1,1,"1",2,49,NA,1,1,9.19858156028369,2014,1,1,1,26
"2624","D0188519228N4025459526C",5,1,0.333333333333333,0.222222222222222,0.222222222222222,0.333333333333333,1,0,0.777777777777778,0,1,0,0.888888888888889,0,0.825451810524219,0.818936371760758,1.02687709241589,-1.20324342698028,-1.17975265065158,-0.992867053159951,0.822194091142489,-0.587246509593981,0.619047619047619,0.952380952380952,11,12.6190476190476,1.76190476190476,"2015",6,"D0549469795N8324520935C",1,1,1,2,"0",1,23,NA,1,1,5.40350877192982,2014,1,1,1,21
"2625","D0188519228N4025459526C",5,2,0.222222222222222,0,0,0.444444444444444,1,0,0.666666666666667,0,0.777777777777778,0,0.888888888888889,0,0.68071782711716,0.711599821274765,0.95077479171669,-1.40134711071794,-1.20589471435847,-1.3159684353597,0.696158824195962,-0.743108867179855,0,0.842105263157895,12.5263157894737,13.3157894736842,1.73684210526316,"2015",6,"D0549469795N8324520935C",1,1,1,2,"0",1,23,NA,1,1,5.40350877192982,2014,1,1,1,19
"2626","D0188519228N4025459526C",5,3,0.222222222222222,0,0,0.222222222222222,1,0,0.625,0,0.625,0,0.75,0,0.226519734451585,0.241639789417171,0.608314438570294,-0.94418476363104,-0.56422587791672,-0.538661071644528,0.234079761934378,-0.359689318655498,1,0.736842105263158,12.8947368421053,14.6315789473684,2.05263157894737,"2015",6,"D0549469795N8324520935C",1,1,1,2,"0",1,23,NA,1,1,5.40350877192982,2014,1,1,1,19
"2627","D0188519228N4231491022C",5,1,0.615384615384615,0.307692307692308,0.230769230769231,0.0769230769230769,1,0,0.538461538461538,0,0.846153846153846,0,0.230769230769231,0,-0.031232739034975,0.122583248013247,-0.0678252330264364,0.0422309160449216,0.131738013916252,-0.21543541968239,0.0456752544891362,-0.0273229306869133,0.392857142857143,0.892857142857143,6.96428571428571,7.89285714285714,1.14285714285714,"2015",6,"D0549469795N5079450519C",1,1,1,1,"0",1,70,0,1,1,8.82960893854749,2014,1,1,1,28
"2628","D0188519228N4231491022C",5,2,0.642857142857143,0.214285714285714,0.357142857142857,0.142857142857143,1,0,0.285714285714286,0,0.714285714285714,0,0.428571428571429,0,0.233457171626171,0.473718817494995,0.345353810261454,-0.416815341812939,-0.683392947541616,-0.457678609823949,0.353587994560583,-0.303133272229262,0.451612903225806,1,7.03225806451613,7.87096774193548,1.38709677419355,"2015",6,"D0549469795N5079450519C",1,1,1,1,"0",1,70,0,1,1,8.82960893854749,2014,1,1,1,31
"2629","D0188519228N4315754824C",5,1,0.888888888888889,0.666666666666667,0.555555555555556,0.888888888888889,1,0,0.333333333333333,0,0.222222222222222,0,0.444444444444444,0,-1.03069804685404,-0.709884225701907,0.164384351158299,-0.210185217474853,0.0322884848494967,-0.242277688357447,-0.870291136277971,-0.0639475174561259,1,1,5.63157894736842,6.68421052631579,2,"2015",6,"D0549469795N8324520935C",1,1,1,2,"0",1,48,20,1,1,7.12107623318386,2014,1,1,1,19
"2630","D0188519228N4315754824C",5,2,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,1,0,0.428571428571429,0,0,0,0,0,-0.236438572999154,-0.374530030129452,0.315320580878378,0.402920285785021,-0.0565945317539156,-0.621051924105465,-0.305484301564303,0.0101486027010043,0,1,7.17647058823529,8.11764705882353,1.58823529411765,"2015",6,"D0549469795N8324520935C",1,1,1,2,"0",1,48,20,1,1,7.12107623318386,2014,1,1,1,17
"2631","D0188519228N4336357318C",5,1,0.5,0.5,0.428571428571429,0.5,0.0909090909090909,0.909090909090909,0.444444444444444,0,0.333333333333333,0,0.444444444444444,0,0.307456501488427,0.0175384779295223,0.923377963464978,0.112774582833869,0.0757976538162021,0.0358704580579934,0.162497489708975,0.286955164543261,0.444444444444444,0.962962962962963,0,0,3.88888888888889,"2015",6,"D0549469795N4806678652C",1,1,1,1,"1",2,44,NA,1,1,9.5909617612978,2014,1,1,1,27
"2632","D0188519228N4336357318C",5,2,0.785714285714286,0.642857142857143,0.714285714285714,0.5,0.384615384615385,0.538461538461538,0.4,0,0.7,0,0.4,0,0.177957674229479,-0.177967381884252,-0.174452082907182,-0.139252488224465,0.303554834223547,0.371259881358129,-4.85382738615869e-06,0.0902775361125073,0.5,1,0,0,4.5625,"2015",6,"D0549469795N4806678652C",1,1,1,1,"1",2,44,NA,1,1,9.5909617612978,2014,1,1,1,32
"2633","D0188519228N4336357318C",5,3,0.818181818181818,0.545454545454545,0.636363636363636,0.636363636363636,0.714285714285714,0.142857142857143,0.444444444444444,0,0.555555555555556,0,0.333333333333333,0,0.177957674229479,0.020900986574968,0.19518766334607,-0.278033915018702,-0.58989263137439,-0.685581822536409,0.0994293304022237,-0.339580176395858,0.6,1,0,0,3.48,"2015",6,"D0549469795N4806678652C",1,1,1,1,"1",2,44,NA,1,1,9.5909617612978,2014,1,1,1,24
"2634","D0188519228N4585999768C",5,1,0.368421052631579,0.421052631578947,0.368421052631579,0.368421052631579,0.75,0.125,0.4375,0,0.5625,0,0.4375,0,-0.693216254603443,-0.955135306724689,-0.852541212013656,0.718108326193265,0.412911929155975,0.388878358866854,-0.824175780664066,0.16683935055061,0.512820512820513,1,13.6153846153846,3.20512820512821,3.66666666666667,"2015",6,"D0549469795N3850740414C",1,1,1,1,"1",2,20,NA,1,1,8.05590062111801,2014,1,1,1,38
"2635","D0188519228N4585999768C",5,2,0.6,0.533333333333333,0.666666666666667,0.466666666666667,0,0.666666666666667,0.727272727272727,0,0.75,0,0.545454545454545,0,0.493611065673165,0.0915136681293286,0.804515682560417,-0.0455750251383552,0.343770023972892,-0.800813784020237,0.292562366901247,0.075474224343679,0.696969696969697,1,14.8484848484848,1.48484848484848,4.48484848484848,"2015",6,"D0549469795N3850740414C",1,1,1,1,"1",2,20,NA,1,1,8.05590062111801,2014,1,1,1,33
"2636","D0188519228N4585999768C",5,3,0.666666666666667,0.611111111111111,0.555555555555556,0.611111111111111,0.727272727272727,0.181818181818182,0.588235294117647,0,0.352941176470588,0,0.411764705882353,0,-0.0740400436798248,-0.340008274702875,0.622583619951394,0.13522633365747,-0.204660097496209,0.203884345025248,-0.20702415919135,0.189258550284476,0.41025641025641,1,10.974358974359,1.48717948717949,4.25641025641026,"2015",6,"D0549469795N3850740414C",1,1,1,1,"1",2,20,NA,1,1,8.05590062111801,2014,1,1,1,38
"2637","D0188519228N4837615835C",5,1,0.545454545454545,0.181818181818182,0.636363636363636,0.636363636363636,0.909090909090909,0.0909090909090909,0.363636363636364,0,0.636363636363636,0,0.545454545454545,0,-0.193647656165763,0.173529639872592,-0.463735362583641,0.441215914280126,0.497782544136142,0.45521459615349,-0.0100590081465852,0.232619422996529,0.464285714285714,0.964285714285714,12.3571428571429,12,1.64285714285714,"2015",6,"D0549469795N0182304412C",1,1,1,1,"0",1,17,NA,1,1,7.40918163672655,2014,1,1,1,28
"2638","D0188519228N4837615835C",5,2,0.333333333333333,0.266666666666667,0.4,0.333333333333333,1,0,0.5,0,0.785714285714286,0,0.357142857142857,0,-0.277520959577855,-0.264332505418016,-0.623755567577085,0.422573011970136,0.468344663483792,0.461174870023343,-0.270926732497935,0.182084244475047,0.464285714285714,1,12.6785714285714,12.7857142857143,1.67857142857143,"2015",6,"D0549469795N0182304412C",1,1,1,1,"0",1,17,NA,1,1,7.40918163672655,2014,1,1,1,28
"2639","D0188519228N4837615835C",5,3,0.25,0.0833333333333333,0.25,0.0833333333333333,0.916666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,-0.69615940976842,-0.315349877969606,-0.428579408456294,0.351108553115172,0.234295340766343,0.348625031780949,-0.505754643869013,0.126362379301543,0.5,1,11.8214285714286,13.1428571428571,1.67857142857143,"2015",6,"D0549469795N0182304412C",1,1,1,1,"0",1,17,NA,1,1,7.40918163672655,2014,1,1,1,28
"2640","D0188519228N5116824255C",5,1,0.0833333333333333,0,0.0833333333333333,0,1,0,1,0,0.75,0,0.5,0,0.380651490808702,0.520891402549944,1.05500185571777,-1.07934580537847,-1.11475914048703,-1.18759236778335,0.450771446679323,-0.58167386448277,0.347826086956522,1,2.21739130434783,0.521739130434783,5.34782608695652,"2015",6,"D0549469795N7934363928C",1,1,1,1,"1",2,49,0,1,1,8.9391124871001,2014,1,1,1,23
"2641","D0188519228N5116824255C",5,2,0.0909090909090909,0,0,0,1,0,1,0,1,0,1,0,0.954950637783167,0.614623941685102,1.30410690210583,-0.870168002674113,-0.492929340534303,-1.26416756598679,0.784787289734135,-0.330789501772344,0.5,1,1.85714285714286,0,5.21428571428571,"2015",6,"D0549469795N7934363928C",1,1,1,1,"1",2,49,0,1,1,8.9391124871001,2014,1,1,1,27
"2642","D0188519228N5116824255C",5,3,0,0.0909090909090909,0,0.0909090909090909,0.9,0,0.545454545454545,0,0.818181818181818,0,0.454545454545455,0,0.566454156006323,0.614623941685102,1.35031187038749,-1.23051275996441,-1.32404326202076,-1.58439112211027,0.590539048845713,-0.697158818426988,0.52,1,1.44,0.48,4.48,"2015",6,"D0549469795N7934363928C",1,1,1,1,"1",2,49,0,1,1,8.9391124871001,2014,1,1,1,26
"2643","D0188519228N5116824255C",5,4,1,1,1,1,0.916666666666667,0.0833333333333333,1,0,1,0,1,0,0.954950637783167,0.868253165227296,1.30620712793681,-1.47407748411813,-1.46256224893517,-1.44611276832968,0.911601901505231,-0.769136343361538,0.521739130434783,1,1.69565217391304,0,4.91304347826087,"2015",6,"D0549469795N7934363928C",1,1,1,1,"1",2,49,0,1,1,8.9391124871001,2014,1,1,1,23
"2644","D0188519228N5393466883C",5,1,0.266666666666667,0,0.333333333333333,0.4,1,0,0.533333333333333,0,0.6,0,0.333333333333333,0,0.127829095935693,0.266906457796612,0.599108515098617,-0.668412638130233,-0.805714149695872,-0.725727151053356,0.197367776866152,-0.400186355945211,0,1,11.6129032258065,12,3.54838709677419,"2015",6,"D0549469795N2107265163C",1,1,1,2,"0",1,70,20,1,1,5.87431693989071,NA,0,1,0,31
"2645","D0188519228N5393466883C",5,2,0.3,0,0,0.4,1,0,0.5,0,0.9,0,0.7,0,-0.192038975081801,0.107365494600716,-0.451681892597122,0.105002822933392,0.268925087494945,-0.244408027141181,-0.0423367402405424,-0.0805405023274915,1,0.952380952380952,12,12,3,"2015",6,"D0549469795N2107265163C",1,1,1,2,"0",1,70,20,1,1,5.87431693989071,NA,0,1,0,21
"2646","D0188519228N5393466883C",5,3,0.5,0.3,0.5,0.2,1,0,0.6,0,0.7,0,0.2,0,0.44990521147327,0.318723180885877,0.287597599909384,-0.204017154061776,-0.389040100348497,-0.0995449898472258,0.384314196179574,-0.101251161087029,1,1,12,11.4782608695652,3.43478260869565,"2015",6,"D0549469795N2107265163C",1,1,1,2,"0",1,70,20,1,1,5.87431693989071,NA,0,1,0,23
"2647","D0188519228N5442279331C",5,1,0.833333333333333,1,0.333333333333333,0.833333333333333,0.833333333333333,0.0833333333333333,0.1,0,0.3,0,0.2,0,-0.127289561452327,0.0417717298915278,-0.857966958522034,0.582410931105567,0.794341934411668,0.487400075050697,-0.0427589157803994,0.251546495511475,0.513513513513513,0.621621621621622,6.16216216216216,11.7297297297297,1.18918918918919,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,41,NA,1,1,8.60064935064935,2014,1,1,1,36
"2648","D0188519228N5731641345C",5,1,0.818181818181818,0.727272727272727,0.272727272727273,0.545454545454545,1,0,0.818181818181818,0,0.545454545454545,0,0.454545454545455,0,0.436955328747375,0.350426833828651,0.0161434112546511,-0.0050971089900361,0.173693283991289,0.348625031780949,0.393691081288013,0.133341154509213,0.481481481481481,1,11.9259259259259,13.8148148148148,1.22222222222222,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,70,NA,1,1,6.53550295857988,2014,1,1,1,27
"2649","D0188519228N5731641345C",5,2,0.5,0.416666666666667,0.5,0.583333333333333,1,0,0.545454545454545,0,0.636363636363636,0,0.727272727272727,0,0.581994015277397,0.406647978380504,0.380007536472697,0.0920498897659298,0.399132935194489,-0.0937504683554676,0.49432099682895,0.194359973269412,0.481481481481481,0.925925925925926,12.1851851851852,13.6296296296296,1.53846153846154,"2015",6,"D0549469795N5242520697C",1,1,1,1,"0",1,70,NA,1,1,6.53550295857988,2014,1,1,1,27
"2650","D0188519228N5886983607C",5,1,0.5,0.0714285714285714,0.785714285714286,0.214285714285714,1,0,0.857142857142857,0,0.785714285714286,0,0.642857142857143,0,0.0340700883862039,0.0134287451406441,-0.159050426813297,0.351108553115172,0.557506310233297,0.471859212812265,0.023749416763424,0.305355912336859,0.466666666666667,0.966666666666667,9.2,11.4,1.1,"2015",6,"D0549469795N0182304412C",1,1,1,1,"0",1,26,NA,1,1,7.9478021978022,2014,1,1,1,30
"2651","D0188519228N5886983607C",5,2,0.615384615384615,0.230769230769231,0.230769230769231,0.153846153846154,1,0,0.636363636363636,0,0.545454545454545,0,0.454545454545455,0,-0.0810399802884166,0.0791844697626942,-0.0512388341560981,0.759624137627439,0.665243300055615,0.471859212812265,-0.000927755262861159,0.461371954084805,0.517241379310345,0.931034482758621,9.89655172413793,11.448275862069,1.14285714285714,"2015",6,"D0549469795N0182304412C",1,1,1,1,"0",1,26,NA,1,1,7.9478021978022,2014,1,1,1,28
"2652","D0188519228N6239319843C",5,1,0.416666666666667,0.5,0.5,0.5,0.818181818181818,0.181818181818182,0.363636363636364,0,0.363636363636364,0,0.454545454545455,0,0.684692215677537,0.609339999527973,1.18156329057622,-1.04555554494161,-0.947444766347207,-0.44359470342037,0.647016107602755,-0.313757931033243,0.625,1,1,0,3.70833333333333,"2015",6,"D0549469795N4806678652C",1,1,1,1,"1",2,20,NA,1,1,9.75507442489851,2014,1,1,1,24
"2653","D0188519228N6239319843C",5,2,0.5,0.75,0.75,0.416666666666667,1,0,0.2,0,0.166666666666667,0,0,0,0.389864846107758,0.212125391281187,1.26593758048185,-0.055983632147923,0.024942780997975,0.213227477037451,0.300995118694472,0.362031051592339,0.461538461538462,1,1.34615384615385,0,3.61538461538462,"2015",6,"D0549469795N4806678652C",1,1,1,1,"1",2,20,NA,1,1,9.75507442489851,2014,1,1,1,25
"2654","D0188519228N6239319843C",5,3,0,0,0,0,0.909090909090909,0,1,0,0.272727272727273,0,0.545454545454545,0,0.495818432046897,0.464752127773806,1.30620712793681,-1.3882853293726,-0.933671571625604,-0.44359470342037,0.480285279910352,-0.36483611912044,0.5,0.958333333333333,1.5,0,4.30434782608696,"2015",6,"D0549469795N4806678652C",1,1,1,1,"1",2,20,NA,1,1,9.75507442489851,2014,1,1,1,25
"2655","D0188519228N6239319843C",5,4,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.555555555555556,0.333333333333333,0.428571428571429,0,0.142857142857143,0,0.142857142857143,0,0.658953318334143,0.380016909908574,0.913674920125831,-0.371528770964293,-0.839226807820325,-0.389271064435137,0.519485114121358,-0.171587930773481,0.44,1,0,0,4.12,"2015",6,"D0549469795N4806678652C",1,1,1,1,"1",2,20,NA,1,1,9.75507442489851,2014,1,1,1,25
"2656","D0188519228N6427575511C",5,1,0.5,0.5,0.5,0.4,0.428571428571429,0.428571428571429,0.555555555555556,0,0.333333333333333,0,0.444444444444444,0,0.300640773737956,-0.640840714848755,-0.250690280571916,0.0375112237976682,0.183262029797877,0.147929365529948,-0.170099970555399,0.0295030846383943,0.434782608695652,1,0,0,3.82608695652174,"2015",6,"D0549469795N6540259787C",1,1,1,1,"1",2,59,NA,1,1,8.82835820895522,2014,1,1,1,23
"2657","D0188519228N6427575511C",5,2,0.8,0.8,0.8,0.8,1,0,0.555555555555556,0,0.125,0,0.111111111111111,0,-0.229038640012929,-0.864879862311025,0.719614053342873,0.221579221440551,0.0646095817961921,-0.21543541968239,-0.546959251161977,0.197591859224306,0.44,1,0,0,4.36,"2015",6,"D0549469795N6540259787C",1,1,1,1,"1",2,59,NA,1,1,8.82835820895522,2014,1,1,1,25
"2658","D0188519228N6427575511C",5,3,0.923076923076923,0.846153846153846,0.692307692307692,0.846153846153846,0.5,0.5,0.428571428571429,0,0,0,0.142857142857143,0,-0.350397540987028,-1.01811418486777,-0.590296797442092,-0.135921733981403,0.282776986186386,0.190181084740685,-0.684255862927398,-0.063315115124106,0.5,1,0,0,4.5,"2015",6,"D0549469795N6540259787C",1,1,1,1,"1",2,59,NA,1,1,8.82835820895522,2014,1,1,1,26
"2659","D0188519228N6459312352C",5,1,0.4,0.2,0.2,0.5,1,0,0.7,0,0.5,0,0.6,0,-0.404787048435787,-0.159612635443698,-0.0566294137889581,-0.205867573085699,0.137332049926257,-0.0253026832340736,-0.282199841939742,-0.0376169050456185,0.428571428571429,0.80952380952381,12.9047619047619,13.1904761904762,1.23809523809524,"2015",6,"D0549469795N8324520935C",1,1,1,1,"0",1,29,0,1,1,5.36294416243655,2014,1,1,1,21
"2660","D0188519228N6459312352C",5,2,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.727272727272727,0.909090909090909,0,0.6,0,0.5,0,0.3,0,0.0720040882903402,-0.18853526619851,-0.0169351455833531,0.129058270244393,0.0910541156616702,0.213227477037451,-0.0582655889540848,0.10410117934004,0.521739130434783,1,11.0869565217391,11.2173913043478,1.21739130434783,"2015",6,"D0549469795N8324520935C",1,1,1,1,"0",1,29,0,1,1,5.36294416243655,2014,1,1,1,23
"2661","D0188519228N6673408642C",5,2,0.153846153846154,0.153846153846154,0.230769230769231,0.153846153846154,1,0,0.769230769230769,0,1,0,0.769230769230769,0,0.177957674229479,0.0870751567173403,-0.861982010938233,0.485819058056778,0.893645718478929,0.301725623457031,0.13251641547341,0.204802097263626,0.612903225806452,0.903225806451613,11.9677419354839,11.3870967741935,1.41935483870968,"2015",6,"D0549469795N0182304412C",1,1,1,1,"0",1,22,NA,1,1,7.430426716141,2014,1,1,1,31
"2662","D0188519228N6673408642C",5,3,0.444444444444444,0.222222222222222,0.777777777777778,0.111111111111111,1,0,0.444444444444444,0,0.444444444444444,0,0.444444444444444,0,-0.39456345681008,-0.228320242440422,-1.1520519381296,0.869225879813657,0.933001407114023,0.51825325743582,-0.311441849625251,0.292107151558474,0.555555555555556,0.962962962962963,11.7777777777778,11.7777777777778,1.19230769230769,"2015",6,"D0549469795N0182304412C",1,1,1,1,"0",1,22,NA,1,1,7.430426716141,2014,1,1,1,27
